Fecha,KWH_REC,KWH_ENT,KVARH_Q1,KVARH_Q2,KVARH_Q3,KVARH_Q4
2026-05-01 04:00:00,611.918335,0,74.50199127,0,0,0.0
2026-05-01 04:05:00,589.2294922,0,60.91941071,0,0,0.0
2026-05-01 04:10:00,566.9605103,0,57.65689087,0,0,0.0
2026-05-01 04:15:00,528.5020142,0,44.23299789,0,0,0.0
2026-05-01 04:20:00,493.3765564,0,22.5625782,0,0,0.0
2026-05-01 04:25:00,452.7970886,0,2.321293116,0,0,7.232228279
2026-05-01 04:30:00,404.2644043,0,0.0,0,0,44.99206543
2026-05-01 04:35:00,363.995697,0,0.0,0,0,58.75681305
2026-05-01 04:40:00,353.9250488,0,0.0,0,0,62.0841713
2026-05-01 04:45:00,315.0838013,0,0.0,0,0,71.0835495
