FECHA,HORA,KWH_REC,KWH_ENT,PERIODO
26/05/2026,6,11337.1303716,0,Base
26/05/2026,7,12253.360717200001,0,Intermedio
26/05/2026,8,13481.898071,0,Intermedio
26/05/2026,9,13013.8662717,0,Intermedio
26/05/2026,10,13113.9633771,0,Intermedio
26/05/2026,11,13106.799072400001,0,Intermedio
26/05/2026,12,11594.642273,0,Intermedio
26/05/2026,13,9783.136963,0,Intermedio
26/05/2026,14,10501.8411255,0,Intermedio
26/05/2026,15,11769.4590449,0,Intermedio
26/05/2026,16,11373.1177368,0,Intermedio
26/05/2026,17,9039.1641847,0,Intermedio
26/05/2026,18,6217.1583253,0,Intermedio
26/05/2026,19,5093.1710206,0,Intermedio
26/05/2026,20,4886.2978823,0,Intermedio
26/05/2026,21,5419.1940307,0,Punta
26/05/2026,22,9222.5744018,0,Punta
26/05/2026,23,10508.2331543,0,Intermedio
26/05/2026,24,13094.0459596,0,Intermedio
27/05/2026,1,17768.107057,0,Intermedio
27/05/2026,2,17864.659059,0,Base
27/05/2026,3,12899.8275153,0,Base
27/05/2026,4,9675.4790039,0,Base
27/05/2026,5,9390.036438,0,Base
27/05/2026,6,11053.4420777,0,Base
27/05/2026,7,12059.9153436,0,Intermedio
27/05/2026,8,12939.843138,0,Intermedio
27/05/2026,9,11751.4893804,0,Intermedio
27/05/2026,10,12286.4231567,0,Intermedio
27/05/2026,11,12682.668457,0,Intermedio
27/05/2026,12,12575.147033,0,Intermedio
27/05/2026,13,10360.5235596,0,Intermedio
27/05/2026,14,10683.9605102,0,Intermedio
27/05/2026,15,11888.7550064,0,Intermedio
27/05/2026,16,10855.8425292,0,Intermedio
27/05/2026,17,9080.4920045,0,Intermedio
27/05/2026,18,5946.1299135,0,Intermedio
27/05/2026,19,4726.1336364,0,Intermedio
27/05/2026,20,5306.7864684,0,Intermedio
27/05/2026,21,6994.9570009,0,Punta
27/05/2026,22,10615.4899902,0,Punta
27/05/2026,23,11078.4542237,0,Intermedio
27/05/2026,24,12518.2202762,0,Intermedio
28/05/2026,1,16587.358641,0,Intermedio
28/05/2026,2,17089.573974,0,Base
28/05/2026,3,10747.711975,0,Base
28/05/2026,4,9435.5935667,0,Base
28/05/2026,5,8806.9741211,0,Base
28/05/2026,6,10129.7167359,0,Base
28/05/2026,7,10858.2495727,0,Intermedio
28/05/2026,8,10888.8733519,0,Intermedio
28/05/2026,9,10396.5302122,0,Intermedio
28/05/2026,10,10542.0775756,0,Intermedio
28/05/2026,11,9226.5979306,0,Intermedio
28/05/2026,12,0.0,0,Intermedio
28/05/2026,13,6575.4542235,0,Intermedio
28/05/2026,14,10278.1531981,0,Intermedio
28/05/2026,15,8013.0336915,0,Intermedio
28/05/2026,16,11864.0908201,0,Intermedio
28/05/2026,17,12187.575804,0,Intermedio
28/05/2026,18,11775.4633185,0,Intermedio
28/05/2026,19,8973.8210449,0,Intermedio
28/05/2026,20,6476.9926146,0,Intermedio
28/05/2026,21,6195.4706117000005,0,Punta
28/05/2026,22,5406.5099487,0,Punta
28/05/2026,23,7863.3487244,0,Intermedio
28/05/2026,24,9503.314087,0,Intermedio
29/05/2026,1,10027.6010131,0,Intermedio
29/05/2026,2,14688.3771996,0,Base
29/05/2026,3,15744.291137,0,Base
29/05/2026,4,12789.6626588,0,Base
29/05/2026,5,8718.9588623,0,Base
29/05/2026,6,8595.6709593,0,Base
29/05/2026,7,9350.6099854,0,Intermedio
29/05/2026,8,11671.506775,0,Intermedio
29/05/2026,9,12591.7891245,0,Intermedio
29/05/2026,10,12575.7687991,0,Intermedio
29/05/2026,11,11208.2276609,0,Intermedio
29/05/2026,12,13572.783205,0,Intermedio
29/05/2026,13,12904.3790889,0,Intermedio
29/05/2026,14,11496.4037484,0,Intermedio
29/05/2026,15,10209.4813232,0,Intermedio
29/05/2026,16,11400.9965206,0,Intermedio
29/05/2026,17,9570.7847291,0,Intermedio
29/05/2026,18,7829.4222414,0,Intermedio
29/05/2026,19,5554.6333925,0,Intermedio
29/05/2026,20,4148.1498719,0,Intermedio
29/05/2026,21,4065.1387329,0,Punta
29/05/2026,22,3740.2492067,0,Punta
29/05/2026,23,5837.8283081,0,Intermedio
29/05/2026,24,6515.1715089,0,Intermedio
30/05/2026,1,8196.2310181,0,Intermedio
30/05/2026,2,13277.8565684,0,Base
30/05/2026,3,12477.7365123,0,Base
30/05/2026,4,7882.7597044,0,Base
30/05/2026,5,7978.4543456,0,Base
30/05/2026,6,7813.3829346,0,Base
30/05/2026,7,7461.988159099999,0,Base
30/05/2026,8,9379.5760498,0,Intermedio
30/05/2026,9,9911.6968385,0,Intermedio
30/05/2026,10,9137.6621093,0,Intermedio
30/05/2026,11,7779.62854,0,Intermedio
30/05/2026,12,8571.9408569,0,Intermedio
30/05/2026,13,9259.389099,0,Intermedio
30/05/2026,14,8223.1793823,0,Intermedio
30/05/2026,15,7128.9070433,0,Intermedio
30/05/2026,16,7074.0956421,0,Intermedio
30/05/2026,17,6805.18042,0,Intermedio
30/05/2026,18,6042.6892702000005,0,Intermedio
30/05/2026,19,6094.4090881,0,Intermedio
30/05/2026,20,5410.9653321,0,Intermedio
30/05/2026,21,5261.6188355,0,Intermedio
30/05/2026,22,4833.0054015000005,0,Intermedio
30/05/2026,23,7374.3135987,0,Intermedio
30/05/2026,24,8766.7176514,0,Intermedio
31/05/2026,1,8315.8358154,0,Base
31/05/2026,2,12725.464538299999,0,Base
31/05/2026,3,14001.958494999999,0,Base
31/05/2026,4,6918.673034699999,0,Base
31/05/2026,5,6483.5660401000005,0,Base
31/05/2026,6,5716.4394532,0,Base
31/05/2026,7,5599.0798034,0,Base
31/05/2026,8,5626.1349181,0,Base
31/05/2026,9,5878.0565187,0,Base
31/05/2026,10,5971.049377400001,0,Base
31/05/2026,11,5860.1857606,0,Base
31/05/2026,12,5837.1203613,0,Base
31/05/2026,13,5736.4265443,0,Base
31/05/2026,14,5555.5608825,0,Base
31/05/2026,15,5057.4089967,0,Base
31/05/2026,16,4797.9876402,0,Base
31/05/2026,17,4691.8313292,0,Base
31/05/2026,18,4331.2512512,0,Base
31/05/2026,19,3936.6249389,0,Base
31/05/2026,20,3385.0616455,0,Intermedio
31/05/2026,21,3486.2132109,0,Intermedio
31/05/2026,22,3522.9923401,0,Intermedio
31/05/2026,23,4229.8475037,0,Intermedio
31/05/2026,24,4510.2879638,0,Intermedio
01/06/2026,1,4656.3407897,0,Intermedio
01/06/2026,2,8611.4580385,0,Base
01/06/2026,3,4714.1640627,0,Base
01/06/2026,4,4832.2695311,0,Base
01/06/2026,5,4427.9704286,0,Base
01/06/2026,6,4973.537384,0,Base
01/06/2026,7,5888.8432923,0,Intermedio
01/06/2026,8,7259.0314332,0,Intermedio
01/06/2026,9,8666.5483399,0,Intermedio
01/06/2026,10,9520.6185303,0,Intermedio
01/06/2026,11,7672.2608033,0,Intermedio
01/06/2026,12,9065.5280762,0,Intermedio
01/06/2026,13,9967.2906496,0,Intermedio
01/06/2026,14,8687.7391968,0,Intermedio
01/06/2026,15,7647.7654421,0,Intermedio
01/06/2026,16,9167.3960571,0,Intermedio
01/06/2026,17,8920.106079,0,Intermedio
01/06/2026,18,8479.1853638,0,Intermedio
01/06/2026,19,6343.8084717,0,Intermedio
01/06/2026,20,3865.5311585,0,Intermedio
01/06/2026,21,3766.9855653,0,Punta
01/06/2026,22,3040.79216,0,Punta
01/06/2026,23,5814.4926149,0,Intermedio
01/06/2026,24,6879.8267212,0,Intermedio
02/06/2026,1,8440.4757692,0,Intermedio
02/06/2026,2,13533.6188965,0,Base
02/06/2026,3,14822.083616,0,Base
02/06/2026,4,11503.8372181,0,Base
02/06/2026,5,8856.9805908,0,Base
02/06/2026,6,8175.4743042,0,Base
02/06/2026,7,7782.1331178,0,Intermedio
02/06/2026,8,9547.5842895,0,Intermedio
02/06/2026,9,9208.5532227,0,Intermedio
02/06/2026,10,9321.1174927,0,Intermedio
02/06/2026,11,7548.1604005,0,Intermedio
02/06/2026,12,9835.2002563,0,Intermedio
02/06/2026,13,10800.2418213,0,Intermedio
02/06/2026,14,8693.8152467,0,Intermedio
02/06/2026,15,7638.437317,0,Intermedio
02/06/2026,16,8766.6278076,0,Intermedio
02/06/2026,17,8952.454895,0,Intermedio
02/06/2026,18,7771.3294068,0,Intermedio
02/06/2026,19,6017.2458801,0,Intermedio
02/06/2026,20,3929.668457,0,Intermedio
02/06/2026,21,3746.319519,0,Punta
02/06/2026,22,3148.5426025,0,Punta
02/06/2026,23,6118.580551200001,0,Intermedio
02/06/2026,24,7079.812439,0,Intermedio
03/06/2026,1,9434.4307249,0,Intermedio
03/06/2026,2,14123.9984121,0,Base
03/06/2026,3,15074.977173,0,Base
03/06/2026,4,13268.917296,0,Base
03/06/2026,5,8502.4593504,0,Base
03/06/2026,6,8123.234314,0,Base
03/06/2026,7,8023.256775100001,0,Intermedio
03/06/2026,8,9294.6672363,0,Intermedio
03/06/2026,9,10444.6024169,0,Intermedio
03/06/2026,10,11098.4104614,0,Intermedio
03/06/2026,11,8814.7395629,0,Intermedio
03/06/2026,12,10633.6091308,0,Intermedio
03/06/2026,13,10525.3419191,0,Intermedio
03/06/2026,14,11208.3281853,0,Intermedio
03/06/2026,15,10482.3491821,0,Intermedio
03/06/2026,16,11501.2369997,0,Intermedio
03/06/2026,17,11925.0525519,0,Intermedio
03/06/2026,18,11841.0443117,0,Intermedio
03/06/2026,19,9141.8860167,0,Intermedio
03/06/2026,20,5833.559906,0,Intermedio
03/06/2026,21,5819.6703491,0,Punta
03/06/2026,22,5218.7987062,0,Punta
03/06/2026,23,7405.4092713,0,Intermedio
03/06/2026,24,9053.59375,0,Intermedio
04/06/2026,1,9451.2003172,0,Intermedio
04/06/2026,2,14284.7308957,0,Base
04/06/2026,3,15673.471679,0,Base
04/06/2026,4,11435.621277,0,Base
04/06/2026,5,8834.3922119,0,Base
04/06/2026,6,8311.4201661,0,Base
04/06/2026,7,8573.525024300001,0,Intermedio
04/06/2026,8,10248.7149658,0,Intermedio
04/06/2026,9,10157.1240845,0,Intermedio
04/06/2026,10,10979.1081542,0,Intermedio
04/06/2026,11,10008.043091,0,Intermedio
04/06/2026,12,11779.8793338,0,Intermedio
04/06/2026,13,11578.0753785,0,Intermedio
04/06/2026,14,10292.298156699999,0,Intermedio
04/06/2026,15,10917.3119506,0,Intermedio
04/06/2026,16,12919.2293702,0,Intermedio
04/06/2026,17,13129.918701,0,Intermedio
04/06/2026,18,12396.036500100001,0,Intermedio
04/06/2026,19,9096.8824768,0,Intermedio
04/06/2026,20,6173.0530395000005,0,Intermedio
04/06/2026,21,5677.8170775,0,Punta
04/06/2026,22,4969.7969971,0,Punta
04/06/2026,23,7753.8347473,0,Intermedio
04/06/2026,24,9191.3648071,0,Intermedio
05/06/2026,1,9582.4819336,0,Intermedio
05/06/2026,2,14539.6862795,0,Base
05/06/2026,3,16091.133055,0,Base
05/06/2026,4,15602.3557133,0,Base
05/06/2026,5,8121.8057861,0,Base
05/06/2026,6,7796.447693,0,Base
05/06/2026,7,7495.4630126,0,Intermedio
05/06/2026,8,8424.1267699,0,Intermedio
05/06/2026,9,9401.5477905,0,Intermedio
05/06/2026,10,9491.913208,0,Intermedio
05/06/2026,11,8391.4838868,0,Intermedio
05/06/2026,12,10412.0827027,0,Intermedio
05/06/2026,13,10254.7541504,0,Intermedio
05/06/2026,14,9149.3328857,0,Intermedio
05/06/2026,15,8430.661254999999,0,Intermedio
05/06/2026,16,9267.8695678,0,Intermedio
05/06/2026,17,9030.3093873,0,Intermedio
05/06/2026,18,8558.6721802,0,Intermedio
05/06/2026,19,5601.253723,0,Intermedio
05/06/2026,20,4946.7384338,0,Intermedio
05/06/2026,21,5019.8803101,0,Punta
05/06/2026,22,4372.4065551,0,Punta
05/06/2026,23,6989.5728761,0,Intermedio
05/06/2026,24,8264.3755494,0,Intermedio
06/06/2026,1,8320.1380005,0,Intermedio
06/06/2026,2,13045.489685,0,Base
06/06/2026,3,14260.567016,0,Base
06/06/2026,4,13713.1604615,0,Base
06/06/2026,5,7195.0452882,0,Base
06/06/2026,6,6929.2657473,0,Base
06/06/2026,7,6762.4978941,0,Base
06/06/2026,8,8299.6159057,0,Intermedio
06/06/2026,9,9349.0667727,0,Intermedio
06/06/2026,10,9678.1000978,0,Intermedio
06/06/2026,11,7205.2129516,0,Intermedio
06/06/2026,12,9014.4428102,0,Intermedio
06/06/2026,13,8343.3103027,0,Intermedio
06/06/2026,14,7218.1782836,0,Intermedio
06/06/2026,15,7430.6659241,0,Intermedio
06/06/2026,16,6755.0169068,0,Intermedio
06/06/2026,17,7083.4916382,0,Intermedio
06/06/2026,18,8503.5034791,0,Intermedio
06/06/2026,19,7542.5740968,0,Intermedio
06/06/2026,20,7754.8955079,0,Intermedio
06/06/2026,21,7710.3582762,0,Intermedio
06/06/2026,22,6560.85849,0,Intermedio
06/06/2026,23,5820.7705079,0,Intermedio
06/06/2026,24,6153.3342591,0,Intermedio
07/06/2026,1,5902.5943910000005,0,Base
07/06/2026,2,5879.7315673,0,Base
07/06/2026,3,5757.8011169,0,Base
07/06/2026,4,5230.4953308,0,Base
07/06/2026,5,4838.6744996,0,Base
07/06/2026,6,4369.8207093,0,Base
07/06/2026,7,3696.5585329,0,Base
07/06/2026,8,3564.7875367,0,Base
07/06/2026,9,3754.0323792,0,Base
07/06/2026,10,3964.535553,0,Base
07/06/2026,11,3876.1304323,0,Base
07/06/2026,12,3945.571106,0,Base
07/06/2026,13,4103.945038,0,Base
07/06/2026,14,3955.4889222,0,Base
07/06/2026,15,3943.7428284,0,Base
07/06/2026,16,4093.1398925,0,Base
07/06/2026,17,4065.1919556,0,Base
07/06/2026,18,3704.651062,0,Base
07/06/2026,19,3439.3594664,0,Base
07/06/2026,20,3650.6719972,0,Intermedio
07/06/2026,21,3593.0896912999997,0,Intermedio
07/06/2026,22,3638.2563782,0,Intermedio
07/06/2026,23,3592.9975888999998,0,Intermedio
07/06/2026,24,3646.4167482000003,0,Intermedio
08/06/2026,1,3639.3000182,0,Intermedio
08/06/2026,2,3885.3752137,0,Base
08/06/2026,3,3729.404358,0,Base
08/06/2026,4,3776.4380493999997,0,Base
08/06/2026,5,3674.7128295,0,Base
08/06/2026,6,3812.2050476,0,Base
08/06/2026,7,4490.9931488,0,Intermedio
08/06/2026,8,5497.7275389999995,0,Intermedio
08/06/2026,9,7992.6672975,0,Intermedio
08/06/2026,10,7673.341186600001,0,Intermedio
08/06/2026,11,6225.4320373,0,Intermedio
08/06/2026,12,7460.1249391,0,Intermedio
08/06/2026,13,7987.6582641,0,Intermedio
08/06/2026,14,6867.9790344,0,Intermedio
08/06/2026,15,6378.0172119,0,Intermedio
08/06/2026,16,7668.4951782,0,Intermedio
08/06/2026,17,8216.1373901,0,Intermedio
08/06/2026,18,7782.367798,0,Intermedio
08/06/2026,19,5330.0126039,0,Intermedio
08/06/2026,20,4530.0353393000005,0,Intermedio
08/06/2026,21,3991.7697754,0,Punta
08/06/2026,22,3257.3428345,0,Punta
08/06/2026,23,4777.2881164,0,Intermedio
08/06/2026,24,5504.8558654,0,Intermedio
09/06/2026,1,6736.8225708,0,Intermedio
09/06/2026,2,11758.8471687,0,Base
09/06/2026,3,9348.180786500001,0,Base
09/06/2026,4,7132.8972777,0,Base
09/06/2026,5,6441.1793825,0,Base
09/06/2026,6,6198.4715271000005,0,Base
09/06/2026,7,5654.0621644,0,Intermedio
09/06/2026,8,6843.4067994,0,Intermedio
09/06/2026,9,8305.8779907,0,Intermedio
09/06/2026,10,8884.6029664,0,Intermedio
09/06/2026,11,7733.2387084,0,Intermedio
09/06/2026,12,8291.399475,0,Intermedio
09/06/2026,13,8395.3394165,0,Intermedio
09/06/2026,14,7429.828186,0,Intermedio
09/06/2026,15,6638.7089232,0,Intermedio
09/06/2026,16,7837.3305055,0,Intermedio
09/06/2026,17,7555.5682983,0,Intermedio
09/06/2026,18,7712.0092163,0,Intermedio
09/06/2026,19,5843.453888,0,Intermedio
09/06/2026,20,4806.4049987,0,Intermedio
09/06/2026,21,4589.9513551,0,Punta
09/06/2026,22,3845.5946961,0,Punta
09/06/2026,23,4938.3703003,0,Intermedio
09/06/2026,24,5560.4246826,0,Intermedio
10/06/2026,1,6735.9570923,0,Intermedio
10/06/2026,2,11968.5897826,0,Base
10/06/2026,3,7722.8016363,0,Base
10/06/2026,4,6791.6090697,0,Base
10/06/2026,5,6624.9478761,0,Base
10/06/2026,6,6286.600525,0,Base
10/06/2026,7,5703.1901245,0,Intermedio
10/06/2026,8,7016.8851318,0,Intermedio
10/06/2026,9,7819.001648,0,Intermedio
10/06/2026,10,9027.6472168,0,Intermedio
10/06/2026,11,7554.3562623,0,Intermedio
10/06/2026,12,8806.4158935,0,Intermedio
10/06/2026,13,9375.0498048,0,Intermedio
10/06/2026,14,7641.9507753,0,Intermedio
10/06/2026,15,7159.5550232000005,0,Intermedio
10/06/2026,16,7607.1536865,0,Intermedio
10/06/2026,17,8371.1931153,0,Intermedio
10/06/2026,18,8718.5476686,0,Intermedio
10/06/2026,19,7019.5048218,0,Intermedio
10/06/2026,20,6412.1525881,0,Intermedio
10/06/2026,21,6189.1036989,0,Punta
10/06/2026,22,5652.2105713,0,Punta
10/06/2026,23,6785.7700501,0,Intermedio
10/06/2026,24,7256.5592652,0,Intermedio
11/06/2026,1,7293.0799561,0,Intermedio
11/06/2026,2,12192.0301512,0,Base
11/06/2026,3,7408.918579,0,Base
11/06/2026,4,7211.6119995,0,Base
11/06/2026,5,7015.4809569,0,Base
11/06/2026,6,6635.5134887,0,Base
11/06/2026,7,5585.2715455,0,Intermedio
11/06/2026,8,6811.2952269,0,Intermedio
11/06/2026,9,7995.9270629,0,Intermedio
11/06/2026,10,8739.2114258,0,Intermedio
11/06/2026,11,7774.5641479,0,Intermedio
11/06/2026,12,8079.1074831,0,Intermedio
11/06/2026,13,8114.960266,0,Intermedio
11/06/2026,14,7461.3268433,0,Intermedio
11/06/2026,15,8703.4340821,0,Intermedio
11/06/2026,16,9266.162781,0,Intermedio
11/06/2026,17,9456.6501465,0,Intermedio
11/06/2026,18,9153.7797852,0,Intermedio
11/06/2026,19,7040.7460022,0,Intermedio
11/06/2026,20,6169.090088,0,Intermedio
11/06/2026,21,6108.6679382,0,Punta
11/06/2026,22,5516.4793395,0,Punta
11/06/2026,23,6330.8381957,0,Intermedio
11/06/2026,24,7037.6577761,0,Intermedio
12/06/2026,1,6886.6394654,0,Intermedio
12/06/2026,2,11620.5521246,0,Base
12/06/2026,3,7291.9790039,0,Base
12/06/2026,4,7211.1448364,0,Base
12/06/2026,5,6439.9158936,0,Base
12/06/2026,6,6213.2507629,0,Base
12/06/2026,7,5914.4172973,0,Intermedio
12/06/2026,8,6933.9771120000005,0,Intermedio
12/06/2026,9,7927.9863281,0,Intermedio
12/06/2026,10,7757.480651899999,0,Intermedio
12/06/2026,11,6455.3418884,0,Intermedio
12/06/2026,12,8655.2028807,0,Intermedio
12/06/2026,13,7544.868103,0,Intermedio
12/06/2026,14,6060.312256,0,Intermedio
12/06/2026,15,5315.7730102000005,0,Intermedio
12/06/2026,16,5524.5952148999995,0,Intermedio
12/06/2026,17,5480.9578857,0,Intermedio
12/06/2026,18,4923.4826356,0,Intermedio
12/06/2026,19,4064.3775329,0,Intermedio
12/06/2026,20,4237.9071656,0,Intermedio
12/06/2026,21,4143.2633055999995,0,Punta
12/06/2026,22,3513.1126405,0,Punta
12/06/2026,23,4135.3109437,0,Intermedio
12/06/2026,24,4676.1208802,0,Intermedio
13/06/2026,1,6318.0396423,0,Intermedio
13/06/2026,2,8269.3146967,0,Base
13/06/2026,3,6201.0318298,0,Base
13/06/2026,4,6734.309845,0,Base
13/06/2026,5,5923.6414795,0,Base
13/06/2026,6,5715.3421326,0,Base
13/06/2026,7,5071.884918199999,0,Base
13/06/2026,8,6300.4703673,0,Intermedio
13/06/2026,9,7350.1062622,0,Intermedio
13/06/2026,10,6313.1213377,0,Intermedio
13/06/2026,11,5171.1262818,0,Intermedio
13/06/2026,12,6347.7427674,0,Intermedio
13/06/2026,13,6135.2459106,0,Intermedio
13/06/2026,14,4704.5413512,0,Intermedio
13/06/2026,15,4694.3608399,0,Intermedio
13/06/2026,16,4807.5184937,0,Intermedio
13/06/2026,17,4701.7790527,0,Intermedio
13/06/2026,18,5044.0082702,0,Intermedio
13/06/2026,19,4332.554016,0,Intermedio
13/06/2026,20,3702.6094969,0,Intermedio
13/06/2026,21,3500.6793213,0,Intermedio
13/06/2026,22,3016.8034669,0,Intermedio
13/06/2026,23,4090.371872,0,Intermedio
13/06/2026,24,4140.8168946,0,Intermedio
14/06/2026,1,5631.8153686,0,Base
14/06/2026,2,10475.7946153,0,Base
14/06/2026,3,5639.9205628,0,Base
14/06/2026,4,5603.4646606,0,Base
14/06/2026,5,5590.6801757,0,Base
14/06/2026,6,5289.9916689,0,Base
14/06/2026,7,4866.4696655,0,Base
14/06/2026,8,4803.9070739,0,Base
14/06/2026,9,5140.5041505,0,Base
14/06/2026,10,5533.688507,0,Base
14/06/2026,11,6057.3886414,0,Base
14/06/2026,12,6475.144348,0,Base
14/06/2026,13,6733.9791261,0,Base
14/06/2026,14,6550.0446168,0,Base
14/06/2026,15,6344.2868043,0,Base
14/06/2026,16,6555.6640015,0,Base
14/06/2026,17,6240.6735231,0,Base
14/06/2026,18,5970.3915712,0,Base
14/06/2026,19,5069.2930907,0,Base
14/06/2026,20,3811.8478697,0,Intermedio
14/06/2026,21,3829.2722472,0,Intermedio
14/06/2026,22,6036.4198611,0,Intermedio
14/06/2026,23,6348.7183533,0,Intermedio
14/06/2026,24,6109.9841612,0,Intermedio
15/06/2026,1,6265.6026306,0,Intermedio
15/06/2026,2,11427.294920600001,0,Base
15/06/2026,3,7471.5972294,0,Base
15/06/2026,4,6234.0257568,0,Base
15/06/2026,5,5751.8918762,0,Base
15/06/2026,6,5914.6149291,0,Base
15/06/2026,7,5494.3410949,0,Intermedio
15/06/2026,8,6631.2391969,0,Intermedio
15/06/2026,9,7182.8358763,0,Intermedio
15/06/2026,10,7716.3264161,0,Intermedio
15/06/2026,11,7727.7013551,0,Intermedio
15/06/2026,12,9023.6427613,0,Intermedio
15/06/2026,13,8367.635070799999,0,Intermedio
15/06/2026,14,8596.8295289,0,Intermedio
15/06/2026,15,8124.4110107,0,Intermedio
15/06/2026,16,8497.8020629,0,Intermedio
15/06/2026,17,8045.3206177,0,Intermedio
15/06/2026,18,8014.3063354000005,0,Intermedio
15/06/2026,19,6458.998291100001,0,Intermedio
15/06/2026,20,4706.5720825,0,Intermedio
15/06/2026,21,4526.4768677,0,Punta
15/06/2026,22,3360.7386016,0,Punta
15/06/2026,23,6045.7256773,0,Intermedio
15/06/2026,24,7171.2026367,0,Intermedio
16/06/2026,1,8402.9849241,0,Intermedio
16/06/2026,2,13447.1369619,0,Base
16/06/2026,3,13753.450561,0,Base
16/06/2026,4,12223.2340706,0,Base
16/06/2026,5,8717.6194457,0,Base
16/06/2026,6,7788.4169922,0,Base
16/06/2026,7,6290.3099671,0,Intermedio
16/06/2026,8,7330.9697265,0,Intermedio
16/06/2026,9,8353.4236449,0,Intermedio
16/06/2026,10,8596.3472289,0,Intermedio
16/06/2026,11,7322.0041504,0,Intermedio
16/06/2026,12,9112.6194457,0,Intermedio
16/06/2026,13,9632.0855102,0,Intermedio
16/06/2026,14,8546.5937499,0,Intermedio
16/06/2026,15,6971.3656615,0,Intermedio
16/06/2026,16,7508.5076905,0,Intermedio
16/06/2026,17,8221.2374269,0,Intermedio
16/06/2026,18,7422.6748658,0,Intermedio
16/06/2026,19,6356.8695067,0,Intermedio
16/06/2026,20,4191.2927551,0,Intermedio
16/06/2026,21,3978.501709,0,Punta
16/06/2026,22,3545.252472,0,Punta
16/06/2026,23,6502.837982,0,Intermedio
16/06/2026,24,7873.4058226,0,Intermedio
17/06/2026,1,9598.6090086,0,Intermedio
17/06/2026,2,14496.2559824,0,Base
17/06/2026,3,15407.953001,0,Base
17/06/2026,4,10796.0233771,0,Base
17/06/2026,5,9133.1713867,0,Base
17/06/2026,6,8365.4365236,0,Base
17/06/2026,7,7847.4148864,0,Intermedio
17/06/2026,8,10768.3963007,0,Intermedio
17/06/2026,9,12610.2431652,0,Intermedio
17/06/2026,10,13214.871705,0,Intermedio
17/06/2026,11,9762.7150878,0,Intermedio
17/06/2026,12,11217.7362062,0,Intermedio
17/06/2026,13,10904.9654542,0,Intermedio
17/06/2026,14,9573.2360229,0,Intermedio
17/06/2026,15,8156.1298217,0,Intermedio
17/06/2026,16,8740.807434,0,Intermedio
17/06/2026,17,8753.1913451,0,Intermedio
17/06/2026,18,8971.8101808,0,Intermedio
17/06/2026,19,7047.6609192,0,Intermedio
17/06/2026,20,4472.1104736,0,Intermedio
17/06/2026,21,4239.7434998,0,Punta
17/06/2026,22,3544.4552615,0,Punta
17/06/2026,23,6357.4035035,0,Intermedio
17/06/2026,24,7374.1819458,0,Intermedio
18/06/2026,1,9257.4810792,0,Intermedio
18/06/2026,2,13982.9132077,0,Base
18/06/2026,3,15231.512574,0,Base
18/06/2026,4,9240.9838871,0,Base
18/06/2026,5,8451.470642,0,Base
18/06/2026,6,8201.511230600001,0,Base
18/06/2026,7,6815.3310548,0,Intermedio
