FECHA_HORA,HORA,PERIODO,KWH_REC_BESS,KWH_ENT_BESS,BESS_REC_kW,BESS_ENT_kW,KWH_REC_BANCO,KWH_ENT_BANCO,BANCO_REC_kW,BANCO_ENT_kW,BESS_NETO_kWh,BANCO_NETO_kWh,Mejora_BESS_BANCO_kWh,Mejora_BESS_BANCO_kW,IUSA_CON_BESS_BANCO_kW,IUSA_SIN_BESS_BANCO_kW
04/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,6587.2,0.0,79046.4,0.0,43.2,6587.2,6544.0,78528.0,79046.4,78528.0
04/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,6771.2,0.0,81254.4,0.0,43.2,6771.2,6728.0,80736.0,81254.4,80736.0
04/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,6366.4,0.0,76396.79999999999,0.0,43.2,6366.4,6323.2,75878.4,76396.79999999999,75878.4
04/06/2026 18:05,18,Intermedio,43.2,1252.8,518.4000000000001,15033.599999999999,4692.0,0.0,56304.0,0.0,-1209.6,4692.0,5901.6,70819.20000000001,56304.0,70819.2
04/06/2026 19:05,19,Intermedio,0.0,5860.8,0.0,70329.6,1012.0,0.0,12144.0,0.0,-5860.8,1012.0,6872.8,82473.6,12144.0,82473.6
04/06/2026 20:05,20,Intermedio,0.0,4852.8,0.0,58233.600000000006,1030.4,0.0,12364.800000000001,0.0,-4852.8,1030.4,5883.200000000001,70598.40000000001,12364.800000000001,70598.40000000001
04/06/2026 21:05,21,Punta,0.0,4449.6,0.0,53395.200000000004,1012.0,0.0,12144.0,0.0,-4449.6,1012.0,5461.6,65539.20000000001,12144.0,65539.20000000001
04/06/2026 22:05,22,Punta,28.8,1080.0,345.6,12960.0,3551.2,0.0,42614.399999999994,0.0,-1051.2,3551.2,4602.4,55228.799999999996,42614.399999999994,55228.799999999996
04/06/2026 23:05,23,Intermedio,57.6,0.0,691.2,0.0,4912.8,0.0,58953.600000000006,0.0,57.6,4912.8,4855.2,58262.399999999994,58953.600000000006,58262.40000000001
05/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,5152.0,0.0,61824.0,0.0,43.2,5152.0,5108.8,61305.600000000006,61824.0,61305.6
05/06/2026 01:05,1,Intermedio,5630.400000000001,0.0,67564.8,0.0,9917.6,0.0,119011.20000000001,0.0,5630.400000000001,9917.6,4287.2,51446.399999999994,119011.20000000001,51446.40000000001
05/06/2026 02:05,2,Base,7516.8,0.0,90201.6,0.0,12199.2,0.0,146390.40000000002,0.0,7516.8,12199.2,4682.400000000001,56188.8,146390.40000000002,56188.80000000002
05/06/2026 03:05,3,Base,6393.6,0.0,76723.20000000001,0.0,12070.4,0.0,144844.8,0.0,6393.6,12070.4,5676.799999999999,68121.59999999999,144844.8,68121.59999999998
05/06/2026 04:05,4,Base,57.6,0.0,691.2,0.0,4728.8,0.0,56745.600000000006,0.0,57.6,4728.8,4671.2,56054.399999999994,56745.600000000006,56054.40000000001
05/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,4397.6,0.0,52771.200000000004,0.0,43.2,4397.6,4354.400000000001,52252.8,52771.200000000004,52252.8
05/06/2026 06:05,6,Base,57.6,0.0,691.2,0.0,4728.8,0.0,56745.600000000006,0.0,57.6,4728.8,4671.2,56054.399999999994,56745.600000000006,56054.40000000001
05/06/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,4600.0,0.0,55200.0,0.0,43.2,4600.0,4556.8,54681.600000000006,55200.0,54681.6
05/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,4489.6,0.0,53875.200000000004,0.0,43.2,4489.6,4446.400000000001,53356.8,53875.200000000004,53356.8
05/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,4820.8,0.0,57849.600000000006,0.0,43.2,4820.8,4777.6,57331.200000000004,57849.600000000006,57331.200000000004
05/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,4692.0,0.0,56304.0,0.0,43.2,4692.0,4648.8,55785.600000000006,56304.0,55785.6
05/06/2026 11:05,11,Intermedio,57.6,0.0,691.2,0.0,5372.8,0.0,64473.600000000006,0.0,57.6,5372.8,5315.2,63782.399999999994,64473.600000000006,63782.40000000001
05/06/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,5667.2,0.0,68006.4,0.0,43.2,5667.2,5624.0,67488.0,68006.4,67488.0
05/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,5225.6,0.0,62707.200000000004,0.0,43.2,5225.6,5182.400000000001,62188.8,62707.200000000004,62188.8
05/06/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,5409.6,0.0,64915.200000000004,0.0,57.6,5409.6,5352.0,64224.0,64915.200000000004,64224.00000000001
05/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,5740.8,0.0,68889.6,0.0,43.2,5740.8,5697.6,68371.20000000001,68889.6,68371.20000000001
05/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,5299.2,0.0,63590.399999999994,0.0,43.2,5299.2,5256.0,63072.0,63590.399999999994,63071.99999999999
05/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,5391.2,0.0,64694.399999999994,0.0,43.2,5391.2,5348.0,64176.0,64694.399999999994,64175.99999999999
05/06/2026 18:05,18,Intermedio,43.2,1670.4,518.4000000000001,20044.800000000003,3514.4,0.0,42172.8,0.0,-1627.2,3514.4,5141.6,61699.200000000004,42172.8,61699.200000000004
05/06/2026 19:05,19,Intermedio,0.0,5673.6,0.0,68083.20000000001,607.2,0.0,7286.400000000001,0.0,-5673.6,607.2,6280.8,75369.6,7286.400000000001,75369.6
05/06/2026 20:05,20,Intermedio,0.0,5241.6,0.0,62899.200000000004,772.8,0.0,9273.599999999999,0.0,-5241.6,772.8,6014.400000000001,72172.8,9273.599999999999,72172.8
05/06/2026 21:05,21,Punta,0.0,4060.8,0.0,48729.600000000006,754.4,0.0,9052.8,0.0,-4060.8,754.4,4815.2,57782.399999999994,9052.8,57782.40000000001
05/06/2026 22:05,22,Punta,28.8,964.8000000000001,345.6,11577.6,3128.0,0.0,37536.0,0.0,-936.0000000000001,3128.0,4064.0,48768.0,37536.0,48768.0
05/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,4176.8,0.0,50121.600000000006,0.0,43.2,4176.8,4133.6,49603.200000000004,50121.600000000006,49603.200000000004
06/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,4268.8,0.0,51225.600000000006,0.0,57.6,4268.8,4211.2,50534.399999999994,51225.600000000006,50534.40000000001
06/06/2026 01:05,1,Intermedio,5630.400000000001,0.0,67564.8,0.0,9089.6,0.0,109075.20000000001,0.0,5630.400000000001,9089.6,3459.2,41510.399999999994,109075.20000000001,41510.40000000001
06/06/2026 02:05,2,Base,7502.400000000001,0.0,90028.8,0.0,10874.4,0.0,130492.79999999999,0.0,7502.400000000001,10874.4,3371.999999999999,40463.999999999985,130492.79999999999,40463.999999999985
06/06/2026 03:05,3,Base,6566.400000000001,0.0,78796.8,0.0,10874.4,0.0,130492.79999999999,0.0,6566.400000000001,10874.4,4307.999999999999,51695.999999999985,130492.79999999999,51695.999999999985
06/06/2026 04:05,4,Base,57.6,0.0,691.2,0.0,4066.4,0.0,48796.8,0.0,57.6,4066.4,4008.8,48105.600000000006,48796.8,48105.600000000006
06/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,3919.2,0.0,47030.399999999994,0.0,43.2,3919.2,3876.0,46512.0,47030.399999999994,46511.99999999999
06/06/2026 06:05,6,Base,57.6,0.0,691.2,0.0,4287.2,0.0,51446.399999999994,0.0,57.6,4287.2,4229.599999999999,50755.2,51446.399999999994,50755.2
06/06/2026 07:05,7,Base,43.2,0.0,518.4000000000001,0.0,4986.4,0.0,59836.799999999996,0.0,43.2,4986.4,4943.2,59318.399999999994,59836.799999999996,59318.399999999994
06/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,5096.8,0.0,61161.600000000006,0.0,43.2,5096.8,5053.6,60643.200000000004,61161.600000000006,60643.200000000004
06/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,5556.8,0.0,66681.6,0.0,43.2,5556.8,5513.6,66163.20000000001,66681.6,66163.20000000001
06/06/2026 10:05,10,Intermedio,57.6,0.0,691.2,0.0,4471.2,0.0,53654.399999999994,0.0,57.6,4471.2,4413.599999999999,52963.2,53654.399999999994,52963.2
06/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,4949.6,0.0,59395.200000000004,0.0,43.2,4949.6,4906.400000000001,58876.8,59395.200000000004,58876.8
06/06/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,4526.4,0.0,54316.799999999996,0.0,43.2,4526.4,4483.2,53798.399999999994,54316.799999999996,53798.399999999994
06/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,4508.0,0.0,54096.0,0.0,43.2,4508.0,4464.8,53577.600000000006,54096.0,53577.6
06/06/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,4655.2,0.0,55862.399999999994,0.0,57.6,4655.2,4597.599999999999,55171.2,55862.399999999994,55171.2
06/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,3974.4,0.0,47692.8,0.0,43.2,3974.4,3931.2000000000003,47174.4,47692.8,47174.4
06/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,4268.8,0.0,51225.600000000006,0.0,43.2,4268.8,4225.6,50707.200000000004,51225.600000000006,50707.200000000004
06/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,4949.6,0.0,59395.200000000004,0.0,43.2,4949.6,4906.400000000001,58876.8,59395.200000000004,58876.8
06/06/2026 18:05,18,Intermedio,57.6,0.0,691.2,0.0,4287.2,0.0,51446.399999999994,0.0,57.6,4287.2,4229.599999999999,50755.2,51446.399999999994,50755.2
06/06/2026 19:05,19,Intermedio,43.2,0.0,518.4000000000001,0.0,3808.8,0.0,45705.600000000006,0.0,43.2,3808.8,3765.6000000000004,45187.200000000004,45705.600000000006,45187.200000000004
06/06/2026 20:05,20,Intermedio,43.2,0.0,518.4000000000001,0.0,4176.8,0.0,50121.600000000006,0.0,43.2,4176.8,4133.6,49603.200000000004,50121.600000000006,49603.200000000004
06/06/2026 21:05,21,Intermedio,57.6,0.0,691.2,0.0,3551.2,0.0,42614.399999999994,0.0,57.6,3551.2,3493.6,41923.2,42614.399999999994,41923.2
06/06/2026 22:05,22,Intermedio,43.2,0.0,518.4000000000001,0.0,3036.0,0.0,36432.0,0.0,43.2,3036.0,2992.8,35913.600000000006,36432.0,35913.6
06/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,3183.2,0.0,38198.399999999994,0.0,43.2,3183.2,3140.0,37680.0,38198.399999999994,37679.99999999999
07/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,3072.8,0.0,36873.600000000006,0.0,57.6,3072.8,3015.2000000000003,36182.4,36873.600000000006,36182.40000000001
07/06/2026 01:05,1,Base,43.2,0.0,518.4000000000001,0.0,3017.6,0.0,36211.2,0.0,43.2,3017.6,2974.4,35692.8,36211.2,35692.799999999996
07/06/2026 02:05,2,Base,57.6,0.0,691.2,0.0,3109.6000000000004,0.0,37315.200000000004,0.0,57.6,3109.6000000000004,3052.0000000000005,36624.00000000001,37315.200000000004,36624.00000000001
07/06/2026 03:05,3,Base,43.2,0.0,518.4000000000001,0.0,2925.6,0.0,35107.2,0.0,43.2,2925.6,2882.4,34588.8,35107.2,34588.799999999996
07/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,2649.6,0.0,31795.199999999997,0.0,43.2,2649.6,2606.4,31276.800000000003,31795.199999999997,31276.799999999996
07/06/2026 05:05,5,Base,57.6,0.0,691.2,0.0,2318.4,0.0,27820.800000000003,0.0,57.6,2318.4,2260.8,27129.600000000002,27820.800000000003,27129.600000000002
07/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,1821.6,0.0,21859.199999999997,0.0,43.2,1821.6,1778.3999999999999,21340.8,21859.199999999997,21340.799999999996
07/06/2026 07:05,7,Base,43.2,0.0,518.4000000000001,0.0,1803.1999999999998,0.0,21638.399999999998,0.0,43.2,1803.1999999999998,1759.9999999999998,21119.999999999996,21638.399999999998,21119.999999999996
07/06/2026 08:05,8,Base,57.6,0.0,691.2,0.0,1803.1999999999998,0.0,21638.399999999998,0.0,57.6,1803.1999999999998,1745.6,20947.199999999997,21638.399999999998,20947.199999999997
07/06/2026 09:05,9,Base,43.2,0.0,518.4000000000001,0.0,1950.3999999999999,0.0,23404.8,0.0,43.2,1950.3999999999999,1907.1999999999998,22886.399999999998,23404.8,22886.399999999998
07/06/2026 10:05,10,Base,43.2,0.0,518.4000000000001,0.0,1784.8,0.0,21417.6,0.0,43.2,1784.8,1741.6,20899.199999999997,21417.6,20899.199999999997
07/06/2026 11:05,11,Base,57.6,0.0,691.2,0.0,1766.3999999999999,0.0,21196.8,0.0,57.6,1766.3999999999999,1708.8,20505.6,21196.8,20505.6
07/06/2026 12:05,12,Base,43.2,0.0,518.4000000000001,0.0,1766.3999999999999,0.0,21196.8,0.0,43.2,1766.3999999999999,1723.1999999999998,20678.399999999998,21196.8,20678.399999999998
07/06/2026 13:05,13,Base,43.2,0.0,518.4000000000001,0.0,1784.8,0.0,21417.6,0.0,43.2,1784.8,1741.6,20899.199999999997,21417.6,20899.199999999997
07/06/2026 14:05,14,Base,57.6,0.0,691.2,0.0,1748.0,0.0,20976.0,0.0,57.6,1748.0,1690.4,20284.800000000003,20976.0,20284.8
07/06/2026 15:05,15,Base,43.2,0.0,518.4000000000001,0.0,1821.6,0.0,21859.199999999997,0.0,43.2,1821.6,1778.3999999999999,21340.8,21859.199999999997,21340.799999999996
07/06/2026 16:05,16,Base,43.2,0.0,518.4000000000001,0.0,1968.8,0.0,23625.6,0.0,43.2,1968.8,1925.6,23107.199999999997,23625.6,23107.199999999997
07/06/2026 17:05,17,Base,43.2,0.0,518.4000000000001,0.0,1748.0,0.0,20976.0,0.0,43.2,1748.0,1704.8,20457.6,20976.0,20457.6
07/06/2026 18:05,18,Base,57.6,0.0,691.2,0.0,1711.2,0.0,20534.4,0.0,57.6,1711.2,1653.6000000000001,19843.2,20534.4,19843.2
07/06/2026 19:05,19,Base,43.2,0.0,518.4000000000001,0.0,1729.6,0.0,20755.199999999997,0.0,43.2,1729.6,1686.3999999999999,20236.8,20755.199999999997,20236.799999999996
07/06/2026 20:05,20,Intermedio,43.2,0.0,518.4000000000001,0.0,1766.3999999999999,0.0,21196.8,0.0,43.2,1766.3999999999999,1723.1999999999998,20678.399999999998,21196.8,20678.399999999998
07/06/2026 21:05,21,Intermedio,43.2,0.0,518.4000000000001,0.0,1748.0,0.0,20976.0,0.0,43.2,1748.0,1704.8,20457.6,20976.0,20457.6
07/06/2026 22:05,22,Intermedio,57.6,0.0,691.2,0.0,1692.8,0.0,20313.6,0.0,57.6,1692.8,1635.2,19622.4,20313.6,19622.399999999998
07/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,1711.1999999999998,0.0,20534.399999999998,0.0,43.2,1711.1999999999998,1667.9999999999998,20015.999999999996,20534.399999999998,20015.999999999996
08/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,1729.6,0.0,20755.199999999997,0.0,57.6,1729.6,1672.0,20064.0,20755.199999999997,20063.999999999996
08/06/2026 01:05,1,Intermedio,43.2,0.0,518.4000000000001,0.0,1858.3999999999999,0.0,22300.8,0.0,43.2,1858.3999999999999,1815.1999999999998,21782.399999999998,22300.8,21782.399999999998
08/06/2026 02:05,2,Base,43.2,0.0,518.4000000000001,0.0,1858.3999999999999,0.0,22300.8,0.0,43.2,1858.3999999999999,1815.1999999999998,21782.399999999998,22300.8,21782.399999999998
08/06/2026 03:05,3,Base,43.2,0.0,518.4000000000001,0.0,1840.0,0.0,22080.0,0.0,43.2,1840.0,1796.8,21561.6,22080.0,21561.6
08/06/2026 04:05,4,Base,57.6,0.0,691.2,0.0,1766.3999999999999,0.0,21196.8,0.0,57.6,1766.3999999999999,1708.8,20505.6,21196.8,20505.6
08/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,1803.1999999999998,0.0,21638.399999999998,0.0,43.2,1803.1999999999998,1759.9999999999998,21119.999999999996,21638.399999999998,21119.999999999996
08/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,2392.0,0.0,28704.0,0.0,43.2,2392.0,2348.8,28185.600000000002,28704.0,28185.6
08/06/2026 07:05,7,Intermedio,57.6,0.0,691.2,0.0,3036.0,0.0,36432.0,0.0,57.6,3036.0,2978.4,35740.8,36432.0,35740.8
08/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,4121.6,0.0,49459.200000000004,0.0,43.2,4121.6,4078.4000000000005,48940.8,49459.200000000004,48940.8
08/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,3661.6,0.0,43939.2,0.0,43.2,3661.6,3618.4,43420.8,43939.2,43420.799999999996
08/06/2026 10:05,10,Intermedio,57.6,0.0,691.2,0.0,3054.4,0.0,36652.8,0.0,57.6,3054.4,2996.8,35961.600000000006,36652.8,35961.600000000006
08/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,2999.2000000000003,0.0,35990.4,0.0,43.2,2999.2000000000003,2956.0000000000005,35472.00000000001,35990.4,35472.0
08/06/2026 12:05,12,Intermedio,57.6,0.0,691.2,0.0,3220.0,0.0,38640.0,0.0,57.6,3220.0,3162.4,37948.8,38640.0,37948.8
08/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,3256.8,0.0,39081.600000000006,0.0,43.2,3256.8,3213.6000000000004,38563.200000000004,39081.600000000006,38563.200000000004
08/06/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,2999.2,0.0,35990.399999999994,0.0,57.6,2999.2,2941.6,35299.2,35990.399999999994,35299.2
08/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,3275.2000000000003,0.0,39302.4,0.0,43.2,3275.2000000000003,3232.0000000000005,38784.00000000001,39302.4,38784.0
08/06/2026 16:05,16,Intermedio,57.6,0.0,691.2,0.0,3808.8,0.0,45705.600000000006,0.0,57.6,3808.8,3751.2000000000003,45014.4,45705.600000000006,45014.40000000001
08/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,3385.6000000000004,0.0,40627.200000000004,0.0,43.2,3385.6000000000004,3342.4000000000005,40108.8,40627.200000000004,40108.8
08/06/2026 18:05,18,Intermedio,43.2,763.2,518.4000000000001,9158.400000000001,2649.6,0.0,31795.199999999997,0.0,-720.0,2649.6,3369.6,40435.2,31795.199999999997,40435.2
08/06/2026 19:05,19,Intermedio,0.0,2289.6,0.0,27475.199999999997,754.4,0.0,9052.8,0.0,-2289.6,754.4,3044.0,36528.0,9052.8,36528.0
08/06/2026 20:05,20,Intermedio,0.0,2030.4,0.0,24364.800000000003,772.8,0.0,9273.599999999999,0.0,-2030.4,772.8,2803.2,33638.399999999994,9273.599999999999,33638.4
08/06/2026 21:05,21,Punta,0.0,1684.8,0.0,20217.6,754.4,0.0,9052.8,0.0,-1684.8,754.4,2439.2,29270.399999999998,9052.8,29270.399999999998
08/06/2026 22:05,22,Punta,43.2,388.79999999999995,518.4000000000001,4665.599999999999,1858.4,0.0,22300.800000000003,0.0,-345.59999999999997,1858.4,2204.0,26448.0,22300.800000000003,26448.0
08/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,2447.2000000000003,0.0,29366.4,0.0,43.2,2447.2000000000003,2404.0000000000005,28848.000000000007,29366.4,28848.0
09/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,2502.4,0.0,30028.800000000003,0.0,57.6,2502.4,2444.8,29337.600000000002,30028.800000000003,29337.600000000002
09/06/2026 01:05,1,Intermedio,5616.0,0.0,67392.0,0.0,7176.0,0.0,86112.0,0.0,5616.0,7176.0,1560.0,18720.0,86112.0,18720.0
09/06/2026 02:05,2,Base,2822.4,0.0,33868.8,0.0,5648.8,0.0,67785.6,0.0,2822.4,5648.8,2826.4,33916.8,67785.6,33916.8
09/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,2962.4,0.0,35548.8,0.0,57.6,2962.4,2904.8,34857.600000000006,35548.8,34857.600000000006
09/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,2428.8,0.0,29145.600000000002,0.0,43.2,2428.8,2385.6000000000004,28627.200000000004,29145.600000000002,28627.2
09/06/2026 05:05,5,Base,57.6,0.0,691.2,0.0,2392.0,0.0,28704.0,0.0,57.6,2392.0,2334.4,28012.800000000003,28704.0,28012.8
09/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,2668.0,0.0,32016.0,0.0,43.2,2668.0,2624.8,31497.600000000002,32016.0,31497.6
09/06/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,3109.6000000000004,0.0,37315.200000000004,0.0,43.2,3109.6000000000004,3066.4000000000005,36796.8,37315.200000000004,36796.8
09/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,3183.2000000000003,0.0,38198.4,0.0,43.2,3183.2000000000003,3140.0000000000005,37680.00000000001,38198.4,37680.0
09/06/2026 09:05,9,Intermedio,57.6,0.0,691.2,0.0,3680.0,0.0,44160.0,0.0,57.6,3680.0,3622.4,43468.8,44160.0,43468.8
09/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,3348.7999999999997,0.0,40185.6,0.0,43.2,3348.7999999999997,3305.6,39667.2,40185.6,39667.2
09/06/2026 11:05,11,Intermedio,57.6,0.0,691.2,0.0,2925.6,0.0,35107.2,0.0,57.6,2925.6,2868.0,34416.0,35107.2,34416.0
09/06/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,3091.2000000000003,0.0,37094.4,0.0,43.2,3091.2000000000003,3048.0000000000005,36576.00000000001,37094.4,36576.0
09/06/2026 13:05,13,Intermedio,57.6,0.0,691.2,0.0,2962.4,0.0,35548.8,0.0,57.6,2962.4,2904.8,34857.600000000006,35548.8,34857.600000000006
09/06/2026 14:05,14,Intermedio,43.2,0.0,518.4000000000001,0.0,3256.8,0.0,39081.600000000006,0.0,43.2,3256.8,3213.6000000000004,38563.200000000004,39081.600000000006,38563.200000000004
09/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,3532.8,0.0,42393.600000000006,0.0,43.2,3532.8,3489.6000000000004,41875.200000000004,42393.600000000006,41875.200000000004
09/06/2026 16:05,16,Intermedio,57.6,0.0,691.2,0.0,3201.6000000000004,0.0,38419.200000000004,0.0,57.6,3201.6000000000004,3144.0000000000005,37728.00000000001,38419.200000000004,37728.00000000001
09/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,3330.4,0.0,39964.8,0.0,43.2,3330.4,3287.2000000000003,39446.4,39964.8,39446.4
09/06/2026 18:05,18,Intermedio,43.2,532.8,518.4000000000001,6393.599999999999,2999.2,0.0,35990.399999999994,0.0,-489.59999999999997,2999.2,3488.7999999999997,41865.6,35990.399999999994,41865.59999999999
09/06/2026 19:05,19,Intermedio,0.0,1584.0,0.0,19008.0,1324.8000000000002,0.0,15897.600000000002,0.0,-1584.0,1324.8000000000002,2908.8,34905.600000000006,15897.600000000002,34905.600000000006
09/06/2026 20:05,20,Intermedio,0.0,1713.6,0.0,20563.199999999997,1306.4,0.0,15676.800000000001,0.0,-1713.6,1306.4,3020.0,36240.0,15676.800000000001,36240.0
09/06/2026 21:05,21,Punta,0.0,1468.8,0.0,17625.6,1324.8000000000002,0.0,15897.600000000002,0.0,-1468.8,1324.8000000000002,2793.6000000000004,33523.200000000004,15897.600000000002,33523.2
09/06/2026 22:05,22,Punta,43.2,244.8,518.4000000000001,2937.6000000000004,2171.2000000000003,0.0,26054.4,0.0,-201.60000000000002,2171.2000000000003,2372.8,28473.600000000002,26054.4,28473.6
09/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,2723.2,0.0,32678.399999999998,0.0,43.2,2723.2,2680.0,32160.0,32678.399999999998,32159.999999999996
10/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,2612.8,0.0,31353.600000000002,0.0,57.6,2612.8,2555.2000000000003,30662.4,31353.600000000002,30662.4
10/06/2026 01:05,1,Intermedio,5616.0,0.0,67392.0,0.0,7433.6,0.0,89203.20000000001,0.0,5616.0,7433.6,1817.6000000000004,21811.200000000004,89203.20000000001,21811.20000000001
10/06/2026 02:05,2,Base,878.4,0.0,10540.8,0.0,4103.2,0.0,49238.399999999994,0.0,878.4,4103.2,3224.7999999999997,38697.6,49238.399999999994,38697.59999999999
10/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,2925.6,0.0,35107.2,0.0,57.6,2925.6,2868.0,34416.0,35107.2,34416.0
10/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,2649.6,0.0,31795.199999999997,0.0,43.2,2649.6,2606.4,31276.800000000003,31795.199999999997,31276.799999999996
10/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,2668.0,0.0,32016.0,0.0,43.2,2668.0,2624.8,31497.600000000002,32016.0,31497.6
10/06/2026 06:05,6,Base,57.6,0.0,691.2,0.0,2760.0,0.0,33120.0,0.0,57.6,2760.0,2702.4,32428.800000000003,33120.0,32428.8
10/06/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,3091.2000000000003,0.0,37094.4,0.0,43.2,3091.2000000000003,3048.0000000000005,36576.00000000001,37094.4,36576.0
10/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,3275.2000000000003,0.0,39302.4,0.0,43.2,3275.2000000000003,3232.0000000000005,38784.00000000001,39302.4,38784.0
10/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,3643.2,0.0,43718.399999999994,0.0,43.2,3643.2,3600.0,43200.0,43718.399999999994,43199.99999999999
10/06/2026 10:05,10,Intermedio,57.6,0.0,691.2,0.0,3201.6,0.0,38419.2,0.0,57.6,3201.6,3144.0,37728.0,38419.2,37728.0
10/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,2980.8,0.0,35769.600000000006,0.0,43.2,2980.8,2937.6000000000004,35251.200000000004,35769.600000000006,35251.200000000004
10/06/2026 12:05,12,Intermedio,57.6,0.0,691.2,0.0,3532.8,0.0,42393.600000000006,0.0,57.6,3532.8,3475.2000000000003,41702.4,42393.600000000006,41702.40000000001
10/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,3220.0,0.0,38640.0,0.0,43.2,3220.0,3176.8,38121.600000000006,38640.0,38121.6
10/06/2026 14:05,14,Intermedio,43.2,0.0,518.4000000000001,0.0,3275.2,0.0,39302.399999999994,0.0,43.2,3275.2,3232.0,38784.0,39302.399999999994,38783.99999999999
10/06/2026 15:05,15,Intermedio,57.6,0.0,691.2,0.0,2999.2,0.0,35990.399999999994,0.0,57.6,2999.2,2941.6,35299.2,35990.399999999994,35299.2
10/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,3109.6000000000004,0.0,37315.200000000004,0.0,43.2,3109.6000000000004,3066.4000000000005,36796.8,37315.200000000004,36796.8
